Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,2896,text,text,,2896.0,French,English,Border,,,Frontière,,,,,B2,
10,Flashcards,Learning vocabulary,,2897,text,text,,2897.0,French,English,Rocket,,,Roquette,,,,,B2,
10,Flashcards,Learning vocabulary,,2898,text,text,,2898.0,French,English,Peace process,,,Processus de paix,,,,,B2,
10,Flashcards,Learning vocabulary,,2899,text,text,,2899.0,French,English,Peace agreement,,,Accord de paix,,,,,B2,
10,Flashcards,Learning vocabulary,,2900,text,text,,2900.0,French,English,Army,,,Armée,,,,,A2,
10,Flashcards,Learning vocabulary,,2901,text,text,,2901.0,French,English,Pigeon,,,Pigeon,,,,,C1,
10,Flashcards,Learning vocabulary,,2902,text,text,,2902.0,French,English,Buffalo,,,Buffle,,,,,C1,
10,Flashcards,Learning vocabulary,,2903,text,text,,2903.0,French,English,Bat,,,Chauve-souris,,,,,A2,
10,Flashcards,Learning vocabulary,,2904,text,text,,2904.0,French,English,Rhino,,,Rhinocéros,,,,,B2,
10,Flashcards,Learning vocabulary,,2905,text,text,,2905.0,French,English,Amphibian,,,Amphibien,,,,,C1,
10,Flashcards,Learning vocabulary,,2906,text,text,,2906.0,French,English,Bird,,,Oiseau,,,,,B1,
10,Flashcards,Learning vocabulary,,2907,text,text,,2907.0,French,English,Snake,,,Serpent,,,,,B2,
10,Flashcards,Learning vocabulary,,2908,text,text,,2908.0,French,English,Frog,,,Grenouille,,,,,B2,
10,Flashcards,Learning vocabulary,,2909,text,text,,2909.0,French,English,Toad,,,Crapaud,,,,,B2,
10,Flashcards,Learning vocabulary,,2910,text,text,,2910.0,French,English,Mammal,,,Mammifère,,,,,C1,
10,Flashcards,Learning vocabulary,,2911,text,text,,2911.0,French,English,Whale,,,Baleine,,,,,B2,
10,Flashcards,Learning vocabulary,,2912,text,text,,2912.0,French,English,Dolphin,,,Dauphin,,,,,C1,
10,Flashcards,Learning vocabulary,,2913,text,text,,2913.0,French,English,Lion,,,Lion,,,,,B1,
10,Flashcards,Learning vocabulary,,2914,text,text,,2914.0,French,English,Elephant,,,Eléphant,,,,,C1,
10,Flashcards,Learning vocabulary,,2915,text,text,,2915.0,French,English,Giraffe,,,Girafe,,,,,C1,
10,Flashcards,Learning vocabulary,,2916,text,text,,2916.0,French,English,Crocodile,,,Crocodile,,,,,C1,
10,Flashcards,Learning vocabulary,,2917,text,text,,2917.0,French,English,Sparrow,,,Moineau,,,,,C1,
10,Flashcards,Learning vocabulary,,2918,text,text,,2918.0,French,English,Reptile,,,Reptile,,,,,C1,
10,Flashcards,Learning vocabulary,,2919,text,text,,2919.0,French,English,Blackbird,,,Merle,,,,,C1,
10,Flashcards,Learning vocabulary,,2920,text,text,,2920.0,French,English,Shark,,,Requin,,,,,B2,
10,Flashcards,Learning vocabulary,,2921,text,text,,2921.0,French,English,Insect,,,Insecte,,,,,C1,
10,Flashcards,Learning vocabulary,,2922,text,text,,2922.0,French,English,Ant,,,Fourmi,,,,,B1,
10,Flashcards,Learning vocabulary,,2923,text,text,,2923.0,French,English,Termite,,,Termite,,,,,C1,
10,Flashcards,Learning vocabulary,,2924,text,text,,2924.0,French,English,Fly,,,Mouche,,,,,A2,
10,Flashcards,Learning vocabulary,,2925,text,text,,2925.0,French,English,Mosquito,,,Moustique,,,,,C1,
10,Flashcards,Learning vocabulary,,2926,text,text,,2926.0,French,English,Zebra,,,Zèbre,,,,,C1,
10,Flashcards,Learning vocabulary,,2927,text,text,,2927.0,French,English,Beetle,,,Scarabée,,,,,C1,
10,Flashcards,Learning vocabulary,,2928,text,text,,2928.0,French,English,Jellyfish,,,Méduse,,,,,C1,
10,Flashcards,Learning vocabulary,,2929,text,text,,2929.0,French,English,Tick,,,Tique,,,,,B2,
10,Flashcards,Learning vocabulary,,2930,text,text,,2930.0,French,English,Monkey,,,Singe,,,,,C1,
10,Flashcards,Learning vocabulary,,2931,text,text,,2931.0,French,English,Mouse,,,Souris,,,,,B2,
10,Flashcards,Learning vocabulary,,2932,text,text,,2932.0,French,English,Rat,,,Rat,,,,,A2,
10,Flashcards,Learning vocabulary,,2933,text,text,,2933.0,French,English,Bee,,,Abeille,,,,,A2,
10,Flashcards,Learning vocabulary,,2934,text,text,,2934.0,French,English,Wasp,,,Guêpe,,,,,B2,
10,Flashcards,Learning vocabulary,,2935,text,text,,2935.0,French,English,Earth-worm,,,Ver de terre,,,,,B2,
10,Flashcards,Learning vocabulary,,2936,text,text,,2936.0,French,English,Butterfly,,,Papillon,,,,,C1,
10,Flashcards,Learning vocabulary,,2937,text,text,,2937.0,French,English,Caterpillar,,,Chenille,,,,,C1,
10,Flashcards,Learning vocabulary,,2938,text,text,,2938.0,French,English,Grasshopper,,,Sauterelle,,,,,C1,
10,Flashcards,Learning vocabulary,,2939,text,text,,2939.0,French,English,Flea,,,Puce,,,,,B2,
10,Flashcards,Learning vocabulary,,2940,text,text,,2940.0,French,English,Spider,,,Araignée,,,,,C1,
10,Flashcards,Learning vocabulary,,2941,text,text,,2941.0,French,English,Cockroach,,,Cafard,,,,,C1,
10,Flashcards,Learning vocabulary,,2942,text,text,,2942.0,French,English,Dragonfly,,,Libellule,,,,,C1,
10,Flashcards,Learning vocabulary,,2943,text,text,,2943.0,French,English,Walrus,,,Morse,,,,,C1,
10,Flashcards,Learning vocabulary,,2944,text,text,,2944.0,French,English,Tiger,,,Tigre,,,,,B2,
10,Flashcards,Learning vocabulary,,2945,text,text,,2945.0,French,English,Wolf,,,Loup,,,,,B1,
10,Flashcards,Learning vocabulary,,2946,text,text,,2946.0,French,English,Fox,,,Renard,,,,,A2,
10,Flashcards,Learning vocabulary,,2947,text,text,,2947.0,French,English,Bear,,,Ours,,,,,B1,
10,Flashcards,Learning vocabulary,,2948,text,text,,2948.0,French,English,Vulture,,,Vautour,,,,,C1,
10,Flashcards,Learning vocabulary,,2949,text,text,,2949.0,French,English,Seal,,,Phoque,,,,,B1,
10,Flashcards,Learning vocabulary,,2950,text,text,,2950.0,French,English,Eagle,,,Aigle,,,,,B2,
10,Flashcards,Learning vocabulary,,2951,text,text,,2951.0,French,English,Company secretary,,,Secrétaire,,,,,B2,
10,Flashcards,Learning vocabulary,,2952,text,text,,2952.0,French,English,Office,,,Bureau,,,,,B2,
10,Flashcards,Learning vocabulary,,2953,text,text,,2953.0,French,English,Schedule,,,Horaires,,,,,C1,
10,Flashcards,Learning vocabulary,,2954,text,text,,2954.0,French,English,Boss,,,Chef,,,,,B1,
10,Flashcards,Learning vocabulary,,2955,text,text,,2955.0,French,English,Work,,,Travailler,,,,,A1,
10,Flashcards,Learning vocabulary,,2956,text,text,,2956.0,French,English,Salary,,,Salaire,,,,,B2,
10,Flashcards,Learning vocabulary,,2957,text,text,,2957.0,French,English,Overtime,,,Heures supplémentaires,,,,,C1,
10,Flashcards,Learning vocabulary,,2958,text,text,,2958.0,French,English,Union,,,Syndicat,,,,,B1,
10,Flashcards,Learning vocabulary,,2959,text,text,,2959.0,French,English,Studies,,,études,,,,,B2,
10,Flashcards,Learning vocabulary,,2960,text,text,,2960.0,French,English,~ Bachelor degree,,,Licence,,,,,C1,
10,Flashcards,Learning vocabulary,,2961,text,text,,2961.0,French,English,Master,,,Master,,,,,B2,
10,Flashcards,Learning vocabulary,,2962,text,text,,2962.0,French,English,Ph.D.,,,Doctorat,,,,,A1,
10,Flashcards,Learning vocabulary,,2963,text,text,,2963.0,French,English,Engineer,,,Ingénieur,,,,,C1,
10,Flashcards,Learning vocabulary,,2964,text,text,,2964.0,French,English,Worker,,,Ouvrier,,,,,B2,
10,Flashcards,Learning vocabulary,,2965,text,text,,2965.0,French,English,Manager,,,Manager,,,,,B2,
10,Flashcards,Learning vocabulary,,2966,text,text,,2966.0,French,English,Driver,,,Conducteur,,,,,B2,
10,Flashcards,Learning vocabulary,,2967,text,text,,2967.0,French,English,Artist,,,Artiste,,,,,B2,
10,Flashcards,Learning vocabulary,,2968,text,text,,2968.0,French,English,Employee,,,Employé,,,,,C1,
10,Flashcards,Learning vocabulary,,2969,text,text,,2969.0,French,English,Director,,,Directeur,,,,,C1,
10,Flashcards,Learning vocabulary,,2970,text,text,,2970.0,French,English,Civil servants,,,Fonctionnaire,,,,,C1,
10,Flashcards,Learning vocabulary,,2971,text,text,,2971.0,French,English,Doctor,,,Médecin,,,,,B2,
10,Flashcards,Learning vocabulary,,2972,text,text,,2972.0,French,English,Nurse,,,Infirmière,,,,,B2,
10,Flashcards,Learning vocabulary,,2973,text,text,,2973.0,French,English,Lawyer,,,Avocat,,,,,B2,
10,Flashcards,Learning vocabulary,,2974,text,text,,2974.0,French,English,Salesperson,,,Vendeur,,,,,C1,
10,Flashcards,Learning vocabulary,,2975,text,text,,2975.0,French,English,Cashier,,,Caissier,,,,,C1,
10,Flashcards,Learning vocabulary,,2976,text,text,,2976.0,French,English,,,,,,,,,B1,
10,Flashcards,Learning vocabulary,,2977,text,text,,2977.0,French,English,Student,,,étudiant,,,,,B2,
10,Flashcards,Learning vocabulary,,2978,text,text,,2978.0,French,English,Study,,,étudier,,,,,B1,
10,Flashcards,Learning vocabulary,,2979,text,text,,2979.0,French,English,Holiday,,,Vacances,,,,,C1,
10,Flashcards,Learning vocabulary,,2980,text,text,,2980.0,French,English,Strike,,,Grève,,,,,B2,
10,Flashcards,Learning vocabulary,,2981,text,text,,2981.0,French,English,CEO,,,PDG,,,,,A2,
10,Flashcards,Learning vocabulary,,2982,text,text,,2982.0,French,English,Shareholder,,,Actionnaire,,,,,C1,
10,Flashcards,Learning vocabulary,,2983,text,text,,2983.0,French,English,Administration,,,Administration,,,,,C1,
10,Flashcards,Learning vocabulary,,2984,text,text,,2984.0,French,English,Use,,,Employer,,,,,A1,
10,Flashcards,Learning vocabulary,,2985,text,text,,2985.0,French,English,Layoff,,,Licenciement,,,,,C1,
10,Flashcards,Learning vocabulary,,2986,text,text,,2986.0,French,English,Job,,,Emploi,,,,,A1,
10,Flashcards,Learning vocabulary,,2987,text,text,,2987.0,French,English,Unemployment,,,Chômage,,,,,C1,
10,Flashcards,Learning vocabulary,,2988,text,text,,2988.0,French,English,Dismiss,,,Licencier,,,,,C1,
10,Flashcards,Learning vocabulary,,2989,text,text,,2989.0,French,English,Unemployed,,,Chômeur,,,,,C1,
10,Flashcards,Learning vocabulary,,2990,text,text,,2990.0,French,English,Stress,,,Stress,,,,,B2,
10,Flashcards,Learning vocabulary,,2991,text,text,,2991.0,French,English,Harassment,,,Harcèlement,,,,,C1,
10,Flashcards,Learning vocabulary,,2992,text,text,,2992.0,French,English,Craftsman,,,Artisan,,,,,C1,
10,Flashcards,Learning vocabulary,,2993,text,text,,2993.0,French,English,Veterinary,,,Vétérinaire,,,,,C1,
10,Flashcards,Learning vocabulary,,2994,text,text,,2994.0,French,English,Teacher,,,Instituteur,,,,,B2,
10,Flashcards,Learning vocabulary,,2995,text,text,,2995.0,French,English,Teacher,,,Professeur,,,,,B2,
10,Flashcards,Learning vocabulary,,2996,text,text,,2996.0,French,English,Plumber,,,Plombier,,,,,C1,
10,Flashcards,Learning vocabulary,,2997,text,text,,2997.0,French,English,Mechanic,,,Garagiste,,,,,C1,
10,Flashcards,Learning vocabulary,,2998,text,text,,2998.0,French,English,To quit,,,Démissionner ,,,,,A1,
10,Flashcards,Learning vocabulary,,2999,text,text,,2999.0,French,English,Computer scientist,,,Informaticien,,,,,C1,
10,Flashcards,Learning vocabulary,,3000,text,text,,3000.0,French,English,Shoemaker,,,Cordonnier,,,,,C1,
14,MCQ,Learning vocabulary,Spellings,1,text,text,,8.0,French,English,Difference,Select the correct spelling (for Différence): ,,Difference,Diference,Difffference,Differance,,C1,
14,MCQ,Learning vocabulary,Spellings,2,text,text,,13.0,French,English,Cleanliness,Select the correct spelling (for Propreté): ,,Cleanliness,Cleanlines,Cleanlinessss,Clenliness,,C1,
14,MCQ,Learning vocabulary,Spellings,3,text,text,,44.0,French,English,Narrow,Select the correct spelling (for étroit): ,,Narrow,Narow,Narrrrow,Nerrow,,B2,
14,MCQ,Learning vocabulary,Spellings,4,text,text,,61.0,French,English,Excellent,Select the correct spelling (for Excellent): ,,Excellent,Excelent,Excellllent,Excellant,,C1,
14,MCQ,Learning vocabulary,Spellings,5,text,text,,80.0,French,English,Pleasant,Select the correct spelling (for Agréable): ,,Pleasant,Pleasent,Plesant,Pleaasant,,C1,
14,MCQ,Learning vocabulary,Spellings,6,text,text,,86.0,French,English,Efficient,Select the correct spelling (for Efficace): ,,Efficient,Efficeint,Eficient,Efffficient,,C1,
14,MCQ,Learning vocabulary,Spellings,7,text,text,,87.0,French,English,Unefficient,Select the correct spelling (for Inefficace): ,,Unefficient,Unefficeint,Uneficient,Unefffficient,,C1,
14,MCQ,Learning vocabulary,Spellings,8,text,text,,92.0,French,English,Unbearable,Select the correct spelling (for Insupportable): ,,Unbearable,Unbeerable,Unberable,Unbeaarablea,,C1,
14,MCQ,Learning vocabulary,Spellings,9,text,text,,100.0,French,English,Different,Select the correct spelling (for Différent): ,,Different,Diferent,Difffferent,Differant,,B2,
14,MCQ,Learning vocabulary,Spellings,10,text,text,,116.0,French,English,Powerless,Select the correct spelling (for Impuissant): ,,Powerless,Powerles,Powerlessss,Powarless,,C1,
14,MCQ,Learning vocabulary,Spellings,11,text,text,,118.0,French,English,Likely,Select the correct spelling (for Probable): ,,Likely,Likeely,Likly,Likly,,B2,
14,MCQ,Learning vocabulary,Spellings,12,text,text,,141.0,French,English,Suddenly,Select the correct spelling (for Tout à coup): ,,Suddenly,Sudenly,Suddddenly,Suddenely,,C1,
14,MCQ,Learning vocabulary,Spellings,13,text,text,,154.0,French,English,Generally,Select the correct spelling (for Généralement): ,,Generally,Generaly,Generalllly,Genarally,,C1,
14,MCQ,Learning vocabulary,Spellings,14,text,text,,160.0,French,English,Finally,Select the correct spelling (for Finalement): ,,Finally,Finaly,Finalllly,Finalely,,B2,
14,MCQ,Learning vocabulary,Spellings,15,text,text,,174.0,French,English,Underneath,Select the correct spelling (for En-dessous): ,,Underneath,Undarneath,Undeurneath,Underneth,,C1,
14,MCQ,Learning vocabulary,Spellings,16,text,text,,181.0,French,English,Really,Select the correct spelling (for Vraiment): ,,Really,Realy,Realllly,Relly,,B1,
14,MCQ,Learning vocabulary,Spellings,17,text,text,,194.0,French,English,Wisely,Select the correct spelling (for Intelligement): ,,Wisely,Wiseely,Wisly,Wisly,,C1,
14,MCQ,Learning vocabulary,Spellings,18,text,text,,195.0,French,English,Possibly,Select the correct spelling (for Eventuellement): ,,Possibly,Posibly,Possssibly,Possibely,,C1,
14,MCQ,Learning vocabulary,Spellings,19,text,text,,196.0,French,English,Merrily,Select the correct spelling (for Joyeusement): ,,Merrily,Merily,Merrrrily,Marrily,,C1,
14,MCQ,Learning vocabulary,Spellings,20,text,text,,197.0,French,English,Immediately,Select the correct spelling (for Immédiatement): ,,Immediately,Imediately,Immmmediately,Immediateely,,C1,
14,MCQ,Learning vocabulary,Spellings,21,text,text,,198.0,French,English,Completely,Select the correct spelling (for Complètement): ,,Completely,Completeely,Completly,Completly,,C1,
14,MCQ,Learning vocabulary,Spellings,22,text,text,,201.0,French,English,Politely,Select the correct spelling (for Poliment): ,,Politely,Politeely,Politly,Politly,,C1,
14,MCQ,Learning vocabulary,Spellings,23,text,text,,204.0,French,English,Periodically,Select the correct spelling (for Périodiquement): ,,Periodically,Periodicaly,Periodicalllly,Pariodically,,C1,
14,MCQ,Learning vocabulary,Spellings,24,text,text,,205.0,French,English,Potentially,Select the correct spelling (for Probablement): ,,Potentially,Potentialy,Potentialllly,Potantially,,C1,
14,MCQ,Learning vocabulary,Spellings,25,text,text,,209.0,French,English,Widely,Select the correct spelling (for Largement): ,,Widely,Wideely,Widly,Widly,,B2,
14,MCQ,Learning vocabulary,Spellings,26,text,text,,210.0,French,English,Surely,Select the correct spelling (for Surement): ,,Surely,Sureely,Surly,Surly,,B2,
14,MCQ,Learning vocabulary,Spellings,27,text,text,,211.0,French,English,Naturally,Select the correct spelling (for Naturellement): ,,Naturally,Naturaly,Naturalllly,Naturalely,,C1,
14,MCQ,Learning vocabulary,Spellings,28,text,text,,212.0,French,English,Precisely,Select the correct spelling (for Précisément): ,,Precisely,Preciseely,Precisly,Precisly,,C1,
14,MCQ,Learning vocabulary,Spellings,29,text,text,,213.0,French,English,Mechanically,Select the correct spelling (for Mécaniquement): ,,Mechanically,Mechanicaly,Mechanicalllly,Mechanicalely,,C1,
14,MCQ,Learning vocabulary,Spellings,30,text,text,,214.0,French,English,Efficiently,Select the correct spelling (for Efficacement): ,,Efficiently,Efficeintly,Eficiently,Efffficiently,,C1,
14,MCQ,Learning vocabulary,Spellings,31,text,text,,215.0,French,English,Seriously,Select the correct spelling (for Sérieusement): ,,Seriously,Sariously,Seuriously,Seriousely,,C1,
14,MCQ,Learning vocabulary,Spellings,32,text,text,,216.0,French,English,Horribly,Select the correct spelling (for Horriblement): ,,Horribly,Horibly,Horrrribly,Horribely,,C1,
14,MCQ,Learning vocabulary,Spellings,33,text,text,,217.0,French,English,Generously,Select the correct spelling (for Généreusement): ,,Generously,Genarously,Geneurously,Generousely,,C1,
14,MCQ,Learning vocabulary,Spellings,34,text,text,,218.0,French,English,Instinctively,Select the correct spelling (for Instinctivement): ,,Instinctively,Instinctiveely,Instinctivly,Instinctivly,,C1,
14,MCQ,Learning vocabulary,Spellings,35,text,text,,219.0,French,English,Panther,Select the correct spelling (for Panthère): ,,Panther,Penther,Panthar,Pantheur,,C1,
14,MCQ,Learning vocabulary,Spellings,36,text,text,,256.0,French,English,Oyster,Select the correct spelling (for Huître): ,,Oyster,Oystar,Oysteur,Oiester,,C1,
14,MCQ,Learning vocabulary,Spellings,37,text,text,,271.0,French,English,Seagull,Select the correct spelling (for Mouette): ,,Seagull,Seagul,Seagullll,Segull,,C1,
14,MCQ,Learning vocabulary,Spellings,38,text,text,,273.0,French,English,Otter,Select the correct spelling (for Loutre): ,,Otter,Oter,Otttter,Ottar,,C1,
14,MCQ,Learning vocabulary,Spellings,39,text,text,,300.0,French,English,Terrier,Select the correct spelling (for Terrier): ,,Terrier,Terreir,Terier,Terrrrierr,,C1,
14,MCQ,Learning vocabulary,Spellings,40,text,text,,305.0,French,English,Feather,Select the correct spelling (for Plume): ,,Feather,Feathar,Featheur,Fether,,C1,
14,MCQ,Learning vocabulary,Spellings,41,text,text,,329.0,French,English,Termitary,Select the correct spelling (for Termitière): ,,Termitary,Termitery,Tarmitary,Tarmitary,,C1,
14,MCQ,Learning vocabulary,Spellings,42,text,text,,343.0,French,English,Parrot,Select the correct spelling (for Perroquet): ,,Parrot,Parot,Parrrrot,Perrot,,C1,
14,MCQ,Learning vocabulary,Spellings,43,text,text,,349.0,French,English,bear,Select the correct spelling (for Ours blanc): ,,bear,beer,ber,beaar,,B1,
14,MCQ,Learning vocabulary,Spellings,44,text,text,,356.0,French,English,Tear,Select the correct spelling (for Larme): ,,Tear,Teer,Ter,Teaar,,B1,
14,MCQ,Learning vocabulary,Spellings,45,text,text,,367.0,French,English,Forearm,Select the correct spelling (for Avant-bras): ,,Forearm,Foreerm,Forerm,Foreaarm,,C1,
14,MCQ,Learning vocabulary,Spellings,46,text,text,,388.0,French,English,Capillary,Select the correct spelling (for Capillaire): ,,Capillary,Capilary,Capillllary,Capillery,,C1,
14,MCQ,Learning vocabulary,Spellings,47,text,text,,389.0,French,English,Annular,Select the correct spelling (for Annulaire): ,,Annular,Anular,Annnnular,Annuler,,C1,
14,MCQ,Learning vocabulary,Spellings,48,text,text,,428.0,French,English,Bladder,Select the correct spelling (for Vessie): ,,Bladder,Blader,Bladddder,Bladdar,,C1,
14,MCQ,Learning vocabulary,Spellings,49,text,text,,430.0,French,English,Belly,Select the correct spelling (for Ventre): ,,Belly,Bely,Belllly,Belely,,B2,
14,MCQ,Learning vocabulary,Spellings,50,text,text,,439.0,French,English,Heart,Select the correct spelling (for Coeur): ,,Heart,Heert,Hert,Heaart,,B1,
14,MCQ,Learning vocabulary,Spellings,51,text,text,,440.0,French,English,Artery,Select the correct spelling (for Artère): ,,Artery,Artary,Artary,Arteury,,C1,
14,MCQ,Learning vocabulary,Spellings,52,text,text,,442.0,French,English,Beard,Select the correct spelling (for Barbe): ,,Beard,Beerd,Berd,Beaard,,B2,
14,MCQ,Learning vocabulary,Spellings,53,text,text,,464.0,French,English,Conference,Select the correct spelling (for Conférence): ,,Conference,Conferance,Confarence,Confeurence,,C1,
14,MCQ,Learning vocabulary,Spellings,54,text,text,,476.0,French,English,Hearing,Select the correct spelling (for Audience): ,,Hearing,Heering,Hering,Heaaring,,B2,
14,MCQ,Learning vocabulary,Spellings,55,text,text,,499.0,French,English,Grocery,Select the correct spelling (for épicerie): ,,Grocery,Grocary,Grocary,Groceury,,C1,
