Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation,Length_sentence,Length_traget_word,Length_longest_word,Frequency_rarest_word,Score_sentence
38,Cloze_Test,Grammar,Verb_Conjugation,3458,text,text,5189.0,,French,English,There is a scratch on your glasses.,Conjugate the verb correctly:,There ... a scratch on your glasses . (be),is,,,,,B1,,7.0,2.0,7.0,0.9299999999999997,15.255466666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3459,text,text,5191.0,,French,English,The plane jet engine is being repaired.,Conjugate the verb correctly:,The plane jet engine ... being repaired . (be),is,,,,,B2,,7.0,2.0,8.0,0.9299999999999997,21.91375
38,Cloze_Test,Grammar,Verb_Conjugation,3460,text,text,5191.0,,French,English,The plane jet engine is being repaired.,Conjugate the verb correctly:,The plane jet engine is ... repaired . (be),being,,,,,B2,,7.0,5.0,8.0,2.05,21.91375
38,Cloze_Test,Grammar,Verb_Conjugation,3461,text,text,5191.0,,French,English,The plane jet engine is being repaired.,Conjugate the verb correctly:,The plane jet engine is being ... . (repair),repaired,,,,,B2,,7.0,8.0,8.0,4.23,21.91375
38,Cloze_Test,Grammar,Verb_Conjugation,3462,text,text,5192.0,,French,English,I have been very surprised by his reaction.,Conjugate the verb correctly:,I have ... very surprised by his reaction . (be),been,,,,,B1,,8.0,4.0,9.0,1.7300000000000004,15.526533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,3463,text,text,5192.0,,French,English,I have been very surprised by his reaction.,Conjugate the verb correctly:,I have been very ... by his reaction . (surprise),surprised,,,,,B1,,8.0,9.0,9.0,3.3200000000000003,15.526533333333335
38,Cloze_Test,Grammar,Verb_Conjugation,3464,text,text,5193.0,,French,English,I cannot seem to know whether he is a true reactionary or if he is just being ironic.,Conjugate the verb correctly:,I cannot seem to know whether he ... a true reactionary or if he is just being ironic . (be),is,,,,,C1,,18.0,2.0,11.0,0.9299999999999997,51.75544999999998
38,Cloze_Test,Grammar,Verb_Conjugation,3465,text,text,5193.0,,French,English,I cannot seem to know whether he is a true reactionary or if he is just being ironic.,Conjugate the verb correctly:,I cannot seem to know whether he is a true reactionary or if he ... just being ironic . (be),is,,,,,C1,,18.0,2.0,11.0,0.9299999999999997,51.75544999999998
38,Cloze_Test,Grammar,Verb_Conjugation,3466,text,text,5193.0,,French,English,I cannot seem to know whether he is a true reactionary or if he is just being ironic.,Conjugate the verb correctly:,I cannot seem to know whether he is a true reactionary or if he is just ... ironic . (be),being,,,,,C1,,18.0,5.0,11.0,2.05,51.75544999999998
38,Cloze_Test,Grammar,Verb_Conjugation,3467,text,text,5195.0,,French,English,Do you know who is the director of this film?,Conjugate the verb correctly:,... you know who is the director of this film ? (do),Do,,,,,A2,,10.0,2.0,8.0,1.6500000000000004,9.742249999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3468,text,text,5195.0,,French,English,Do you know who is the director of this film?,Conjugate the verb correctly:,Do you know who ... the director of this film ? (be),is,,,,,A2,,10.0,2.0,8.0,0.9299999999999997,9.742249999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3469,text,text,5196.0,,French,English,In a year he will have done this project.,Conjugate the verb correctly:,In a year he will have ... this project . (do),done,,,,,A2,,9.0,4.0,7.0,2.42,8.973222222222223
38,Cloze_Test,Grammar,Verb_Conjugation,3470,text,text,5197.0,,French,English,She is realistic but she is very ambitious too.,Conjugate the verb correctly:,She ... realistic but she is very ambitious too . (be),is,,,,,C1,,9.0,2.0,9.0,0.9299999999999997,27.872678571428562
38,Cloze_Test,Grammar,Verb_Conjugation,3471,text,text,5197.0,,French,English,She is realistic but she is very ambitious too.,Conjugate the verb correctly:,She is realistic but she ... very ambitious too . (be),is,,,,,C1,,9.0,2.0,9.0,0.9299999999999997,27.872678571428562
38,Cloze_Test,Grammar,Verb_Conjugation,3472,text,text,5198.0,,French,English,The truth is that I do not know how I will manage to finish this report in time.,Conjugate the verb correctly:,The truth ... that I do not know how I will manage to finish this report in time . (be),is,,,,,B2,,18.0,2.0,6.0,0.9299999999999997,24.044964705882354
38,Cloze_Test,Grammar,Verb_Conjugation,3473,text,text,5199.0,,French,English,He tries to escape reality constantly.,Conjugate the verb correctly:,He ... to escape reality constantly . (try),tries,,,,,B2,,6.0,5.0,10.0,3.4699999999999998,18.8421
38,Cloze_Test,Grammar,Verb_Conjugation,3474,text,text,5200.0,,French,English,The ball bounced on a goalpost and went into the goal.,Conjugate the verb correctly:,The ball ... on a goalpost and went into the goal . (bounce),bounced,,,,,C1,,11.0,7.0,8.0,4.54,43.587646666666664
38,Cloze_Test,Grammar,Verb_Conjugation,3475,text,text,5200.0,,French,English,The ball bounced on a goalpost and went into the goal.,Conjugate the verb correctly:,The ball bounced on a goalpost and ... into the goal . (go),went,,,,,C1,,11.0,4.0,8.0,2.5,43.587646666666664
38,Cloze_Test,Grammar,Verb_Conjugation,3476,text,text,5201.0,,French,English,"Even if the government takes exceptional measures, it could not have prevented the recession.",Conjugate the verb correctly:,"Even if the government ... exceptional measures , it could not have prevented the recession . (take)",takes,,,,,C1,,14.0,5.0,11.0,2.8200000000000003,53.091978632478636
38,Cloze_Test,Grammar,Verb_Conjugation,3477,text,text,5201.0,,French,English,"Even if the government takes exceptional measures, it could not have prevented the recession.",Conjugate the verb correctly:,"Even if the government takes exceptional measures , it could not have ... the recession . (prevent)",prevented,,,,,C1,,14.0,9.0,11.0,3.91,53.091978632478636
38,Cloze_Test,Grammar,Verb_Conjugation,3478,text,text,5202.0,,French,English,I am about to try a new chocolate cake recipe.,Conjugate the verb correctly:,I ... about to try a new chocolate cake recipe . (be),am,,,,,B2,,10.0,2.0,9.0,2.2199999999999998,20.100383333333326
38,Cloze_Test,Grammar,Verb_Conjugation,3479,text,text,5203.0,,French,English,This sixteen-year-old boy got a second-hand car as a present.,Conjugate the verb correctly:,This sixteen - year - old boy ... a second - hand car as a present . (get),got,,,,,C1,,13.0,3.0,7.0,2.09,28.716187499999997
38,Cloze_Test,Grammar,Verb_Conjugation,3480,text,text,5204.0,,French,English,"It is certainly going to rain, I have taken a change of clothes just in case.",Conjugate the verb correctly:,"It ... certainly going to rain , I have taken a change of clothes just in case . (be)",is,,,,,B2,,16.0,2.0,9.0,0.9299999999999997,24.141288888888887
38,Cloze_Test,Grammar,Verb_Conjugation,3481,text,text,5204.0,,French,English,"It is certainly going to rain, I have taken a change of clothes just in case.",Conjugate the verb correctly:,"It is certainly ... to rain , I have taken a change of clothes just in case . (go)",going,,,,,B2,,16.0,5.0,9.0,2.0599999999999996,24.141288888888887
38,Cloze_Test,Grammar,Verb_Conjugation,3482,text,text,5204.0,,French,English,"It is certainly going to rain, I have taken a change of clothes just in case.",Conjugate the verb correctly:,"It is certainly going to rain , I have ... a change of clothes just in case . (take)",taken,,,,,B2,,16.0,5.0,9.0,2.67,24.141288888888887
38,Cloze_Test,Grammar,Verb_Conjugation,3483,text,text,5205.0,,French,English,They had an harvest like never before last year.,Conjugate the verb correctly:,They ... an harvest like never before last year . (have),had,,,,,B2,,9.0,3.0,7.0,1.67,19.34051666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3484,text,text,5206.0,,French,English,Nothing prevents you from starting again if you are not satisfied with waht you have done.,Conjugate the verb correctly:,Nothing ... you from starting again if you are not satisfied with waht you have done . (prevent),prevents,,,,,C1,,16.0,8.0,9.0,4.109999999999999,69.15888253968252
38,Cloze_Test,Grammar,Verb_Conjugation,3485,text,text,5206.0,,French,English,Nothing prevents you from starting again if you are not satisfied with waht you have done.,Conjugate the verb correctly:,Nothing prevents you from ... again if you are not satisfied with waht you have done . (start),starting,,,,,C1,,16.0,8.0,9.0,2.9299999999999997,69.15888253968252
38,Cloze_Test,Grammar,Verb_Conjugation,3486,text,text,5206.0,,French,English,Nothing prevents you from starting again if you are not satisfied with waht you have done.,Conjugate the verb correctly:,Nothing prevents you from starting again if you ... not satisfied with waht you have done . (be),are,,,,,C1,,16.0,3.0,9.0,1.2599999999999998,69.15888253968252
38,Cloze_Test,Grammar,Verb_Conjugation,3487,text,text,5206.0,,French,English,Nothing prevents you from starting again if you are not satisfied with waht you have done.,Conjugate the verb correctly:,Nothing prevents you from starting again if you are not satisfied with waht you have ... . (do),done,,,,,C1,,16.0,4.0,9.0,2.42,69.15888253968252
38,Cloze_Test,Grammar,Verb_Conjugation,3488,text,text,5207.0,,French,English,There is a reward of several thousand euros for his capture.,Conjugate the verb correctly:,There ... a reward of several thousand euros for his capture . (be),is,,,,,C1,,11.0,2.0,8.0,0.9299999999999997,31.162355555555568
38,Cloze_Test,Grammar,Verb_Conjugation,3489,text,text,5208.0,,French,English,Then I had been told that I would be rewarded on the day after.,Conjugate the verb correctly:,Then I ... been told that I would be rewarded on the day after . (have),had,,,,,B2,,14.0,3.0,8.0,1.67,24.451694017094013
38,Cloze_Test,Grammar,Verb_Conjugation,3490,text,text,5208.0,,French,English,Then I had been told that I would be rewarded on the day after.,Conjugate the verb correctly:,Then I had ... told that I would be rewarded on the day after . (be),been,,,,,B2,,14.0,4.0,8.0,1.7300000000000004,24.451694017094013
38,Cloze_Test,Grammar,Verb_Conjugation,3491,text,text,5208.0,,French,English,Then I had been told that I would be rewarded on the day after.,Conjugate the verb correctly:,Then I had been ... that I would be rewarded on the day after . (tell),told,,,,,B2,,14.0,4.0,8.0,2.46,24.451694017094013
38,Cloze_Test,Grammar,Verb_Conjugation,3492,text,text,5208.0,,French,English,Then I had been told that I would be rewarded on the day after.,Conjugate the verb correctly:,Then I had been told that I would be ... on the day after . (reward),rewarded,,,,,B2,,14.0,8.0,8.0,4.1899999999999995,24.451694017094013
38,Cloze_Test,Grammar,Verb_Conjugation,3493,text,text,5209.0,,French,English,He went to see him to bury the hatchet with him.,Conjugate the verb correctly:,He ... to see him to bury the hatchet with him . (go),went,,,,,C1,,11.0,4.0,7.0,2.5,27.200311111111112
38,Cloze_Test,Grammar,Verb_Conjugation,3494,text,text,5210.0,,French,English,I have told him that he could be more grateful towards his brother.,Conjugate the verb correctly:,I have ... him that he could be more grateful towards his brother . (tell),told,,,,,B2,,13.0,4.0,8.0,2.46,24.601
38,Cloze_Test,Grammar,Verb_Conjugation,3495,text,text,5211.0,,French,English,The city has been almost entirely rebuilt after the war.,Conjugate the verb correctly:,The city ... been almost entirely rebuilt after the war . (have),has,,,,,C1,,10.0,3.0,8.0,1.63,30.230111111111107
38,Cloze_Test,Grammar,Verb_Conjugation,3496,text,text,5211.0,,French,English,The city has been almost entirely rebuilt after the war.,Conjugate the verb correctly:,The city has ... almost entirely rebuilt after the war . (be),been,,,,,C1,,10.0,4.0,8.0,1.7300000000000004,30.230111111111107
38,Cloze_Test,Grammar,Verb_Conjugation,3497,text,text,5211.0,,French,English,The city has been almost entirely rebuilt after the war.,Conjugate the verb correctly:,The city has been almost entirely ... after the war . (rebuild),rebuilt,,,,,C1,,10.0,7.0,8.0,4.38,30.230111111111107
38,Cloze_Test,Grammar,Verb_Conjugation,3498,text,text,5212.0,,French,English,Could you lend me your notes so that I can copy them out?,Conjugate the verb correctly:,... you lend me your notes so that I can copy them out ? (could),Could,,,,,B2,,13.0,5.0,5.0,1.9400000000000004,20.68786666666666
38,Cloze_Test,Grammar,Verb_Conjugation,3499,text,text,5213.0,,French,English,"Once you will have covered the floor with a tarpaulin, you can start painting.",Conjugate the verb correctly:,"Once you will have ... the floor with a tarpaulin , you can start painting . (cover)",covered,,,,,C1,,14.0,7.0,9.0,3.17,54.618714529914534
38,Cloze_Test,Grammar,Verb_Conjugation,3500,text,text,5214.0,,French,English,"I wish you had hired this engineer, he looked more skilled than the others.",Conjugate the verb correctly:,"I wish you ... hired this engineer , he looked more skilled than the others . (have)",had,,,,,C1,,14.0,3.0,8.0,1.67,31.886650000000003
38,Cloze_Test,Grammar,Verb_Conjugation,3501,text,text,5214.0,,French,English,"I wish you had hired this engineer, he looked more skilled than the others.",Conjugate the verb correctly:,"I wish you had ... this engineer , he looked more skilled than the others . (hire)",hired,,,,,C1,,14.0,5.0,8.0,3.59,31.886650000000003
38,Cloze_Test,Grammar,Verb_Conjugation,3502,text,text,5214.0,,French,English,"I wish you had hired this engineer, he looked more skilled than the others.",Conjugate the verb correctly:,"I wish you had hired this engineer , he ... more skilled than the others . (look)",looked,,,,,C1,,14.0,6.0,8.0,2.8899999999999997,31.886650000000003
38,Cloze_Test,Grammar,Verb_Conjugation,3503,text,text,5215.0,,French,English,Calculate the area of the rectangle.,Conjugate the verb correctly:,... the area of the rectangle . (calculate),Calculate,,,,,C1,,6.0,9.0,9.0,4.13,29.251786666666664
38,Cloze_Test,Grammar,Verb_Conjugation,3504,text,text,5216.0,,French,English,He did not even rectify the errors I told him about.,Conjugate the verb correctly:,He ... not even rectify the errors I told him about . (do),did,,,,,C1,,11.0,3.0,7.0,2.04,27.43708333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3505,text,text,5216.0,,French,English,He did not even rectify the errors I told him about.,Conjugate the verb correctly:,He did not even rectify the errors I ... him about . (tell),told,,,,,C1,,11.0,4.0,7.0,2.46,27.43708333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3506,text,text,5217.0,,French,English,He must have gone to the mechanic's to get his car back.,Conjugate the verb correctly:,He must have ... to the mechanic 's to get his car back . (go),gone,,,,,C1,,12.0,4.0,10.0,2.83,39.98336363636364
38,Cloze_Test,Grammar,Verb_Conjugation,3507,text,text,5218.0,,French,English,This bottle cannot be recycled.,Conjugate the verb correctly:,This bottle cannot be ... . (recycle),recycled,,,,,B2,,5.0,8.0,8.0,4.4399999999999995,19.876399999999997
38,Cloze_Test,Grammar,Verb_Conjugation,3508,text,text,5219.0,,French,English,The editor in chief hardly changed anything in my article.,Conjugate the verb correctly:,The editor in chief hardly ... anything in my article . (change),changed,,,,,C1,,10.0,7.0,8.0,2.9299999999999997,25.952172839506172
38,Cloze_Test,Grammar,Verb_Conjugation,3509,text,text,5220.0,,French,English,Restarting the computer will certainly take a few minutes.,Conjugate the verb correctly:,... the computer will certainly take a few minutes . (restart),Restarting,,,,,C1,,9.0,10.0,10.0,5.08,40.65128888888889
38,Cloze_Test,Grammar,Verb_Conjugation,3510,text,text,5222.0,,French,English,"As the end of the year is getting closer, his fear of having to repeat a year grows.",Conjugate the verb correctly:,"As the end of the year ... getting closer , his fear of having to repeat a year grows . (be)",is,,,,,C1,,18.0,2.0,7.0,0.9299999999999997,33.39953333333334
38,Cloze_Test,Grammar,Verb_Conjugation,3511,text,text,5222.0,,French,English,"As the end of the year is getting closer, his fear of having to repeat a year grows.",Conjugate the verb correctly:,"As the end of the year is ... closer , his fear of having to repeat a year grows . (get)",getting,,,,,C1,,18.0,7.0,7.0,2.4299999999999997,33.39953333333334
